,index,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
979,979,2000-06-18,19:00,0.0,1003.0,1003.9,1003.0,2382,31.0,22.7,31.0,29.4,23.6,22.3,69,61,61,194,5.0,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
980,980,2000-06-18,20:00,0.0,1002.6,1002.9,1002.5,1729,31.0,22.2,31.6,30.7,23.3,22.1,64,58,59,126,3.6,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
981,981,2000-06-18,21:00,0.0,1002.4,1002.5,1002.2,723,28.7,23.4,31.0,28.7,23.5,22.0,73,59,73,151,3.0,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
982,982,2000-06-18,22:00,0.0,1002.9,1002.9,1002.4,103,27.1,24.0,28.6,27.1,24.1,23.1,83,74,83,275,1.8,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
983,983,2000-06-18,23:00,0.0,1004.0,1004.0,1003.0,-9999,25.8,23.7,27.1,25.8,24.1,23.4,88,84,88,154,3.1,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
984,984,2000-06-19,00:00,0.0,1005.3,1005.3,1004.1,-9999,25.1,23.9,25.9,25.1,24.1,23.7,94,89,93,283,1.6,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
985,985,2000-06-19,01:00,0.0,1006.3,1006.4,1005.3,-9999,25.1,23.8,26.0,24.8,24.0,23.6,94,87,92,174,2.9,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
986,986,2000-06-19,02:00,0.0,1007.1,1007.1,1006.3,-9999,25.3,22.8,25.8,25.1,23.8,22.8,92,86,86,199,3.2,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
987,987,2000-06-19,03:00,0.0,1007.4,1007.5,1007.1,-9999,24.4,23.0,25.3,24.4,23.1,22.6,92,86,92,17,11.6,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
988,988,2000-06-19,04:00,0.0,1006.2,1007.8,1006.2,-9999,24.7,23.3,25.5,24.4,23.7,23.0,92,88,92,142,4.1,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
989,989,2000-06-19,05:00,0.2,1006.1,1006.4,1006.1,-9999,24.5,23.3,25.3,24.5,23.5,22.8,93,87,93,142,2.3,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
990,990,2000-06-19,06:00,0.0,1006.1,1006.3,1006.1,-9999,24.6,23.2,24.8,24.2,23.5,22.6,95,88,92,5,1.7,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
991,991,2000-06-19,07:00,0.0,1006.0,1006.1,1005.9,-9999,24.1,23.4,24.9,24.1,23.5,22.6,96,88,96,263,1.2,0.0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
992,992,2000-06-19,08:00,0.0,1005.9,1006.0,1005.6,-9999,24.2,23.4,24.4,24.0,23.6,23.3,96,95,95,83,1.0,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
993,993,2000-06-19,09:00,0.0,1006.4,1006.4,1005.9,-9999,24.5,23.4,24.5,23.9,23.5,23.2,96,94,94,310,1.6,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
994,994,2000-06-19,10:00,0.0,1007.1,1007.1,1006.5,-9999,23.9,23.2,24.7,23.8,23.5,23.1,96,93,96,328,1.6,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
995,995,2000-06-19,11:00,0.0,1007.4,1007.4,1007.0,212,25.2,23.6,25.2,23.7,23.8,23.1,97,91,91,296,1.6,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
996,996,2000-06-19,12:00,0.0,1008.2,1008.2,1007.4,959,26.9,23.3,27.2,25.3,24.2,23.3,91,80,80,193,2.3,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
997,997,2000-06-19,13:00,0.0,1008.5,1008.6,1008.2,1621,28.2,23.8,28.2,27.0,24.5,23.3,83,76,77,191,3.0,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
998,998,2000-06-19,14:00,0.0,1009.0,1009.0,1008.4,1838,28.3,24.4,28.8,27.8,24.6,23.3,81,73,79,162,3.8,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
999,999,2000-06-19,15:00,2.8,1008.5,1009.1,1008.3,365,23.2,22.4,28.5,23.0,24.8,21.5,96,73,95,141,9.1,2.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
